id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle
5b31de5a0506985dea62030485e9c3c3,What is committing perjury likely to lead to?,shame,arrest,embarrassment,go to jail,tension,1,Nothing says 'please take me to jail' like lying in court.,"The question is about the consequences of committing perjury, which is a legal offense. The most severe and direct consequence among the choices is 'arrest'."
9a2a94207d01eae356a632638c708505,"The new play was the go to performance of the year, all the crowds would stand and what?",admiration,applaud,make reservations,experience,sleep,1,If the performance is a crowd favorite then the crowd will applaud when it's done .,The question is about the audience's reaction to a popular play. The most appropriate reaction in such a context is to 'applaud'.
6b819727eb8a670df26a7ffad036c119,"""There are 10 apples on an apple tree.  Three fall off.  Now there are X apples.""  What is this an example of?",park,coloring book,garden center,math problem,gravity,3,Subtracting apples is an example of a math problem.,"The question presents a scenario involving subtraction of numbers, which is a basic mathematical operation. Therefore, this is an example of a 'math problem'."
bb7e95200163d56ff217cba6eae470c8,Where are people likely to find food?,opera,supermarket,building,conference,apartment,1,Super market is where any person come and find food as its intended to food display for sale. Where apartment any person cannot come and find food.,"The question asks about a place where people are likely to find food. Among the choices, a 'supermarket' is the most obvious place to find a variety of food items."
e1c1e59bef82df97789fb74211588d25,What might a kid do with his friend before going to play?,laugh,sit,being entertained,math,meet,4,You meet your friend before you play with them.,"The question asks about what a kid might do with his friend before playing. The most logical choice is 'meet', as they need to meet first before they can play together."
b050548eda5c0aa847542a5e5f2226ea,What is a person who is well educated?,illiterate,knowledgable,own house,have enough food,meet expectations,1,A and B have nothing to do with knowledge,"The question asks about the characteristic of a well-educated person. Among the choices, 'knowledgable' is the most appropriate as it directly relates to education."
5fed6d8e79458a77fafccc77c5430166,"Ben was an alcoholic and was in an accident.  Because of his mistake, he spent 8 years somewhere. Where was he?",prison,bridge,locked up,homeless shelter,neighbor's house,0,it sounds like Ben was responsible for his accident due to his drinking,The question implies that Ben was punished for his mistake related to his alcoholism and an accident. The most logical place for him to spend 8 years as a result of his mistake is 'prison'.
4840397382c65294f9f1505cd5845799,Where do you buy tickets at a ticket booth for games/,train station,cathedral,metro station,fairgrounds,amusement park,3,Fairgrounds are the most likely place to buy tickets for games from a booth.,"The correct choice is 'fairgrounds' because it is the most likely place where one would find a ticket booth for games. Other options like train station, cathedral, metro station, and amusement park do not typically have ticket booths for games."
98f268fe3f6603dffd1ef3720e612adf,A soccer field that is not contained in a building would be where?,playground,mexico,town,outside,world cup,3,A SOCCER FIELD THAT IS NOT CONTAINED IN A OUTSIDE BUILDING,"The correct choice is 'outside' because a soccer field that is not contained in a building would be located outside. Other options like playground, Mexico, town, and world cup are not specific locations where a soccer field would be."
1958f3bf80c4515629f0d342c540c0b8,Letters are sometimes delivered by hand through one of these.,mail box,suitcase,front door,bowl,post office,2,front door  Letters are sometimes delivered by hand through one of these.,"The correct choice is 'front door' because letters are sometimes delivered by hand through the front door. Other options like mail box, suitcase, bowl, and post office are not typically used for hand delivery of letters."
d227f28c9490843fb225fcf4c7904ba9,"If somebody likes temperatures cool, they might have more than one electric fan where?",home,hardware store,home,hot room,office,0,A home is a big enough space for more than one fan.,"The correct choice is 'home' because if somebody likes temperatures cool, they might have more than one electric fan at their home. Other options like hardware store, hot room, and office are not typical places where one would have multiple electric fans for personal use."
b2c3a4d4c013ec6251bcfd92f35063d6,"Sky diving scared him, once they jumped out of the plane he began losing consciousness while what?",injury,death,playing uno,coma,falling down,4,"When you jump out of a plane, you are falling down.","The correct choice is 'falling down' because it is the action that would occur after jumping out of a plane during a skydive. Other options like injury, death, playing uno, and coma are not actions that would typically occur during a skydive."
3667955cd4a7b8af3f2ed35747eea857,"The president had to make a decision regarding the hate attack on his country, what did he do?",wage war,fight enemy,kill,destroy enemy,attacked his country,0,A decision regarding hate may result in war.,"The correct choice is 'wage war' because it is a possible decision a president might make in response to a hate attack on his country. Other options like fight enemy, kill, destroy enemy, and attacked his country are not specific decisions a president would make."
