id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle,model_answer,max_shap_value,ratio_shap_value,context_shap,question_shap
68df0b602ea8d4f67bff9606852df451,"The exhausted man needed to have rest, he soon fell to what?",relax,sit down,sleep,his death,closing eyes,2,"Fall asleep is a phrase, the other two are not.",Closing eyes is the most sensible choice since it implies a peaceful and relaxed end to the man's life.,4.0,0.48196156722105266,0.0,"[[ 0.23553494 -0.28366465  0.08466578 -0.25398634 -0.16858012]
 [ 0.23553494 -0.28366465  0.08466578 -0.25398634 -0.16858012]
 [-0.48144488  0.64745808 -0.06403449  0.35729401 -0.38669402]
 [-0.48144488  0.64745808 -0.06403449  0.35729401 -0.38669402]
 [-0.2213969   0.38961868  0.32580467  0.14154518 -0.03135244]
 [-0.2213969   0.38961868  0.32580467  0.14154518 -0.03135244]
 [-0.2213969   0.38961868  0.32580467  0.14154518 -0.03135244]
 [ 0.21711867 -0.20008354 -0.05110008  0.03767083  0.70439044]
 [ 0.34963131 -0.52504734 -0.01171424  0.64166803 -0.20317854]
 [ 0.06091246 -0.40656145  0.41521558  0.81092924 -0.10345922]
 [-0.14116649  0.45329284  0.27426769  0.31956502 -0.34211939]
 [-0.09497404  0.34772968  0.13922934  0.36404599 -0.31130992]
 [ 0.12658443 -0.3674594   0.23693988  0.2204052  -0.44416324]
 [-0.65233054  0.66068301 -0.06106373  1.04959092  0.50286188]
 [ 0.2813273  -0.37284849  0.13710444 -0.23401871  0.03247624]]","[[ 0.23553494 -0.28366465  0.08466578 -0.25398634 -0.16858012]
 [ 0.23553494 -0.28366465  0.08466578 -0.25398634 -0.16858012]
 [-0.48144488  0.64745808 -0.06403449  0.35729401 -0.38669402]
 [-0.48144488  0.64745808 -0.06403449  0.35729401 -0.38669402]
 [-0.2213969   0.38961868  0.32580467  0.14154518 -0.03135244]
 [-0.2213969   0.38961868  0.32580467  0.14154518 -0.03135244]
 [-0.2213969   0.38961868  0.32580467  0.14154518 -0.03135244]
 [ 0.21711867 -0.20008354 -0.05110008  0.03767083  0.70439044]
 [ 0.34963131 -0.52504734 -0.01171424  0.64166803 -0.20317854]
 [ 0.06091246 -0.40656145  0.41521558  0.81092924 -0.10345922]
 [-0.14116649  0.45329284  0.27426769  0.31956502 -0.34211939]
 [-0.09497404  0.34772968  0.13922934  0.36404599 -0.31130992]
 [ 0.12658443 -0.3674594   0.23693988  0.2204052  -0.44416324]
 [-0.65233054  0.66068301 -0.06106373  1.04959092  0.50286188]
 [ 0.2813273  -0.37284849  0.13710444 -0.23401871  0.03247624]]"
6183fdfed961f36d294c539435a372e6,What would someone tell a person they possessed if they sing well?,annoy people around,had good voice,nice sound,enjoy,practice,1,"Having good vocal control means staying “on pitch”. ... Singers with good vocal control can sing each note distinctly for the intended musical effect in a melody or harmony. They can also handle note leaps accurately, not jumping too far or not far enough in pitch. Singers with a good voice have strong vocal control.Aug 22, 2014",Singing well is a skill that can be developed through practice. People who practice singing well are able to produce a nice sound and make their voice carry. This is the best answer choice because it is the most specific and implies that singing well is a tangible skill that can be improved with practice.,1.0,0.5696589956817955,0.0,"[[ 0.4383886  -0.55180316 -0.07870964  0.44745749 -0.16509293]
 [ 0.4383886  -0.55180316 -0.07870964  0.44745749 -0.16509293]
 [-0.42840378  0.58433406  0.55731094 -0.1179559  -0.05689169]
 [-1.80067923  0.0960635   0.8617745   0.3611866   0.32867965]
 [-0.38939803  0.24541904  0.10054848  0.17497938  0.04915725]
 [-0.40970771  0.38643103 -0.24035115 -0.03258315 -0.07374785]
 [ 1.24891304  0.34178588 -0.4403741  -0.15527384 -0.13395011]
 [ 1.10957584  0.35358134 -0.38371021 -0.21692221 -0.1767456 ]
 [ 0.87233581  0.09932044 -0.62171732 -0.19778374 -0.01042878]
 [ 1.38576699  0.23519708 -0.26944128 -0.40300004 -0.10418198]
 [-1.49977368  0.55246766  2.84487038  0.00579578 -0.13201091]
 [-0.25470178  0.69371718  1.68609123 -0.05366558  0.20839641]
 [-1.19122148  0.8990321   0.72070283 -0.13370266  1.45661903]
 [ 0.47440183  0.3206902   0.32339451  0.27054287  0.034919  ]]","[[ 0.4383886  -0.55180316 -0.07870964  0.44745749 -0.16509293]
 [ 0.4383886  -0.55180316 -0.07870964  0.44745749 -0.16509293]
 [-0.42840378  0.58433406  0.55731094 -0.1179559  -0.05689169]
 [-1.80067923  0.0960635   0.8617745   0.3611866   0.32867965]
 [-0.38939803  0.24541904  0.10054848  0.17497938  0.04915725]
 [-0.40970771  0.38643103 -0.24035115 -0.03258315 -0.07374785]
 [ 1.24891304  0.34178588 -0.4403741  -0.15527384 -0.13395011]
 [ 1.10957584  0.35358134 -0.38371021 -0.21692221 -0.1767456 ]
 [ 0.87233581  0.09932044 -0.62171732 -0.19778374 -0.01042878]
 [ 1.38576699  0.23519708 -0.26944128 -0.40300004 -0.10418198]
 [-1.49977368  0.55246766  2.84487038  0.00579578 -0.13201091]
 [-0.25470178  0.69371718  1.68609123 -0.05366558  0.20839641]
 [-1.19122148  0.8990321   0.72070283 -0.13370266  1.45661903]
 [ 0.47440183  0.3206902   0.32339451  0.27054287  0.034919  ]]"
0bd74493fb83297b3aaadf7eeb6b9498,Where  are kids likely to be found in a school cafeteria?,large room,polytechnic,acquire and consume food,college,high school,4,high schools have cafeterias,"Kids are likely to be found at a college cafeteria since it is a place where they can enjoy food, activities, and entertainment. It is also a great place to meet people and make friends.",3.0,0.836990714767691,0.0,"[[ 0.06374603]
 [ 0.06374603]
 [-0.36859399]
 [-0.60781026]
 [ 0.5256981 ]
 [ 0.59404305]
 [-0.11347812]
 [-0.11347812]
 [ 0.04442456]
 [ 0.07656966]
 [ 0.78780801]
 [ 0.78780801]
 [ 0.42195344]
 [ 0.74709596]]","[[ 0.06374603]
 [ 0.06374603]
 [-0.36859399]
 [-0.60781026]
 [ 0.5256981 ]
 [ 0.59404305]
 [-0.11347812]
 [-0.11347812]
 [ 0.04442456]
 [ 0.07656966]
 [ 0.78780801]
 [ 0.78780801]
 [ 0.42195344]
 [ 0.74709596]]"
96334bb2664490cb6233b6f644b62350,"The botanist knew the plant was living, what did he observe that led him to know that?",interaction,death,respiration,expiration,chlorophyll,2,the only thing a living plant can do is breath,"The botanist observed the plant's interaction with other organisms, its death throes, and its respiration.  These observations led the botanist to conclude that the plant was living.",4.0,0.43748456632129246,0.0,"[[ 0.40506065 -0.01950431 -0.06810202]
 [ 0.17474223  0.04021661 -0.1240684 ]
 [ 0.17474223  0.04021661 -0.1240684 ]
 [ 0.09554398 -0.03477758 -0.10937922]
 [ 0.14297141 -0.0527833   0.04218777]
 [ 0.11158377 -0.11327686  0.04371603]
 [-0.26695771  0.18974677 -0.06919223]
 [-0.26695771  0.18974677 -0.06919223]
 [-0.26695771  0.18974677 -0.06919223]
 [-0.14675974  0.02497173  0.00290769]
 [ 0.29189452  0.1328565  -0.05208277]
 [ 0.39087982 -0.10177227 -0.02402369]
 [ 0.27716011  0.05994941  0.02117797]
 [ 0.265994    0.19895788  0.16106954]
 [-0.03171602  0.10691675  0.01783292]
 [-0.03171602  0.10691675  0.01783292]
 [-0.02781105  0.02151572  0.05673922]
 [ 0.01773117  0.0704012   0.05822114]
 [ 0.12977991 -0.03902671  0.06864116]
 [ 0.12977991 -0.03902671  0.06864116]
 [-0.59252564 -0.06584783  0.24671418]
 [ 0.43902641 -0.08790313 -0.12788766]]","[[ 0.40506065 -0.01950431 -0.06810202]
 [ 0.17474223  0.04021661 -0.1240684 ]
 [ 0.17474223  0.04021661 -0.1240684 ]
 [ 0.09554398 -0.03477758 -0.10937922]
 [ 0.14297141 -0.0527833   0.04218777]
 [ 0.11158377 -0.11327686  0.04371603]
 [-0.26695771  0.18974677 -0.06919223]
 [-0.26695771  0.18974677 -0.06919223]
 [-0.26695771  0.18974677 -0.06919223]
 [-0.14675974  0.02497173  0.00290769]
 [ 0.29189452  0.1328565  -0.05208277]
 [ 0.39087982 -0.10177227 -0.02402369]
 [ 0.27716011  0.05994941  0.02117797]
 [ 0.265994    0.19895788  0.16106954]
 [-0.03171602  0.10691675  0.01783292]
 [-0.03171602  0.10691675  0.01783292]
 [-0.02781105  0.02151572  0.05673922]
 [ 0.01773117  0.0704012   0.05822114]
 [ 0.12977991 -0.03902671  0.06864116]
 [ 0.12977991 -0.03902671  0.06864116]
 [-0.59252564 -0.06584783  0.24671418]
 [ 0.43902641 -0.08790313 -0.12788766]]"
563e846fa03c9696ab557909e2e85f67,What is a farmer growing in Illinois or Iowa?,grow plants,seed plants,seed crops,grow animals,raise corn,4,"When planting sweet corn, plant the seeds 1/2 inch deep in cool, moist soil, and at least 1 to 1 1/2 inches deep in warm, dry soil. Plant 12 inches apart with at least 30 to 36 inches between rows.",'Raise corn' is the best answer choice because it is the most specific and implies that the speaker is referring to a particular type of corn.,4.0,0.7582141905929045,0.0,"[[ 0.22515788  0.12871279 -0.4773879  -0.32666497]
 [ 0.02061295  0.03198017 -0.34065087 -0.25094002]
 [ 1.00981632  0.12034178  0.4063087   0.0437053 ]
 [ 0.77157464  2.59733536 -0.12562322 -0.06854764]
 [ 0.1389362   0.224308   -0.1281269   0.11403075]
 [ 0.1389362   0.224308   -0.1281269   0.11403075]
 [-0.25291682  0.42637452 -0.3406794   0.05720671]
 [ 0.33259517  0.21685924  0.40658397  0.69459935]
 [-0.35134808  1.33696525 -0.89135397 -0.34967059]
 [ 0.32168101  0.31973054  0.32447054  0.59592488]
 [ 0.50554859  0.25103447  0.10969166  0.31809053]]","[[ 0.22515788  0.12871279 -0.4773879  -0.32666497]
 [ 0.02061295  0.03198017 -0.34065087 -0.25094002]
 [ 1.00981632  0.12034178  0.4063087   0.0437053 ]
 [ 0.77157464  2.59733536 -0.12562322 -0.06854764]
 [ 0.1389362   0.224308   -0.1281269   0.11403075]
 [ 0.1389362   0.224308   -0.1281269   0.11403075]
 [-0.25291682  0.42637452 -0.3406794   0.05720671]
 [ 0.33259517  0.21685924  0.40658397  0.69459935]
 [-0.35134808  1.33696525 -0.89135397 -0.34967059]
 [ 0.32168101  0.31973054  0.32447054  0.59592488]
 [ 0.50554859  0.25103447  0.10969166  0.31809053]]"
cd0c0ef3b8ce0eb09ff26823f6059be6,"He enjoyed the factory work, he liked the idea that he did what for sale?",earn money,introduction,create,workhour,produce goods,4,"it's a factory which produces items and hence, that's what a worker does.","He was hired to work in a factory, so he was able to produce goods.",4.0,0.38509851795949746,0.0,"[[ 5.18390735e-02 -1.84696340e-01  1.05658301e-01  3.68720027e-02
  -4.14313488e-01]
 [ 5.18390735e-02 -1.84696340e-01  1.05658301e-01  3.68720027e-02
  -4.14313488e-01]
 [ 6.51307498e-01 -7.80255646e-03  2.75881392e-01  2.52095212e-01
  -6.70821654e-02]
 [ 6.51307498e-01 -7.80255646e-03  2.75881392e-01  2.52095212e-01
  -6.70821654e-02]
 [ 6.51307498e-01 -7.80255646e-03  2.75881392e-01  2.52095212e-01
  -6.70821654e-02]
 [ 1.32974945e-01  6.37514734e-02  6.90926402e-02 -6.06389111e-04
  -7.83640170e-02]
 [ 2.77854217e-01  1.71320553e-02 -1.04288390e-01  2.80406569e-01
  -1.40444387e-01]
 [-9.69150891e-02  3.32043753e-02  1.86760083e-01  8.09788869e-01
  -1.31178605e-01]
 [ 6.49821049e-01  9.31459992e-02  3.35726218e-01 -7.99110944e-01
   2.58971413e-01]
 [ 6.66764941e-01  7.40655158e-02  6.56046219e-01 -6.85661510e-02
   2.44544828e-01]
 [ 3.80868073e-01  2.36150219e-01  3.98870707e-01  2.29474185e-01
   8.80088871e-02]
 [ 3.80868073e-01  2.36150219e-01  3.98870707e-01  2.29474185e-01
   8.80088871e-02]
 [ 3.55100645e-01  3.11531798e-01  3.40422853e-01 -1.49133470e-01
   1.16404590e-01]
 [ 3.55100645e-01  3.11531798e-01  3.40422853e-01 -1.49133470e-01
   1.16404590e-01]
 [-6.76147097e-02 -1.48969514e-02 -1.03056449e-01  5.90045866e-01
   5.49568099e-01]
 [-8.56073978e-02 -2.86726137e-02 -1.83877314e-02  6.01384245e-01
   6.29134291e-01]
 [-1.67600795e-01  3.47761471e-01 -9.08084292e-01  2.19853645e-01
   7.86748479e-01]
 [ 2.35732409e-01  1.60680076e-01  3.66455404e-01 -1.21000335e-01
  -1.57213341e-01]]","[[ 5.18390735e-02 -1.84696340e-01  1.05658301e-01  3.68720027e-02
  -4.14313488e-01]
 [ 5.18390735e-02 -1.84696340e-01  1.05658301e-01  3.68720027e-02
  -4.14313488e-01]
 [ 6.51307498e-01 -7.80255646e-03  2.75881392e-01  2.52095212e-01
  -6.70821654e-02]
 [ 6.51307498e-01 -7.80255646e-03  2.75881392e-01  2.52095212e-01
  -6.70821654e-02]
 [ 6.51307498e-01 -7.80255646e-03  2.75881392e-01  2.52095212e-01
  -6.70821654e-02]
 [ 1.32974945e-01  6.37514734e-02  6.90926402e-02 -6.06389111e-04
  -7.83640170e-02]
 [ 2.77854217e-01  1.71320553e-02 -1.04288390e-01  2.80406569e-01
  -1.40444387e-01]
 [-9.69150891e-02  3.32043753e-02  1.86760083e-01  8.09788869e-01
  -1.31178605e-01]
 [ 6.49821049e-01  9.31459992e-02  3.35726218e-01 -7.99110944e-01
   2.58971413e-01]
 [ 6.66764941e-01  7.40655158e-02  6.56046219e-01 -6.85661510e-02
   2.44544828e-01]
 [ 3.80868073e-01  2.36150219e-01  3.98870707e-01  2.29474185e-01
   8.80088871e-02]
 [ 3.80868073e-01  2.36150219e-01  3.98870707e-01  2.29474185e-01
   8.80088871e-02]
 [ 3.55100645e-01  3.11531798e-01  3.40422853e-01 -1.49133470e-01
   1.16404590e-01]
 [ 3.55100645e-01  3.11531798e-01  3.40422853e-01 -1.49133470e-01
   1.16404590e-01]
 [-6.76147097e-02 -1.48969514e-02 -1.03056449e-01  5.90045866e-01
   5.49568099e-01]
 [-8.56073978e-02 -2.86726137e-02 -1.83877314e-02  6.01384245e-01
   6.29134291e-01]
 [-1.67600795e-01  3.47761471e-01 -9.08084292e-01  2.19853645e-01
   7.86748479e-01]
 [ 2.35732409e-01  1.60680076e-01  3.66455404e-01 -1.21000335e-01
  -1.57213341e-01]]"
0c7012d3750c76a0d29f659e195c09c0,Diligently taking care of proposals got him good what?,paper work,getting work done,marriage,results,efficiency,3,"Taking care of proposals refers to a particular task, and doing a task should end in results.","Efficiency is the process of doing something quickly and effectively, which can often lead to better outcomes. For example, if you want to finish a task quickly, you could hire someone to do it for you, which would be more efficient than doing it yourself.",4.0,0.7505508290106735,0.0,"[[ 0.42931408]
 [ 0.42931408]
 [ 0.33884605]
 [ 0.35006059]
 [ 0.35006059]
 [ 0.76665271]
 [ 0.78442176]
 [-0.45486714]
 [-0.74092367]
 [-0.29873493]
 [-0.19322319]
 [ 1.17938443]
 [ 0.15388308]]","[[ 0.42931408]
 [ 0.42931408]
 [ 0.33884605]
 [ 0.35006059]
 [ 0.35006059]
 [ 0.76665271]
 [ 0.78442176]
 [-0.45486714]
 [-0.74092367]
 [-0.29873493]
 [-0.19322319]
 [ 1.17938443]
 [ 0.15388308]]"
56ad4f81c150425d71ce127ad7339959,What area is likely to have at least one concert hall?,commercial building,muscians,theater,university building,downtown,3,University usually have enough money to have a concert hall.,'Downtown' is the best answer choice because it is the most specific and implies the highest level of certainty.,4.0,0.7086140447138897,0.0,"[[ 0.12802449  1.84167237]
 [ 0.14481785  1.77042169]
 [ 0.08863581 -0.40188171]
 [ 0.3897741  -0.30863259]
 [ 0.37025502 -0.12053139]
 [ 1.09020887 -0.30993481]
 [ 0.19882071  0.19942421]
 [ 0.19882071  0.19942421]
 [ 0.24816138  0.72627245]
 [ 0.24816138  0.72627245]
 [ 0.24816138  0.72627245]
 [ 0.1131481  -0.42932571]
 [ 0.03774802  0.07670712]]","[[ 0.12802449  1.84167237]
 [ 0.14481785  1.77042169]
 [ 0.08863581 -0.40188171]
 [ 0.3897741  -0.30863259]
 [ 0.37025502 -0.12053139]
 [ 1.09020887 -0.30993481]
 [ 0.19882071  0.19942421]
 [ 0.19882071  0.19942421]
 [ 0.24816138  0.72627245]
 [ 0.24816138  0.72627245]
 [ 0.24816138  0.72627245]
 [ 0.1131481  -0.42932571]
 [ 0.03774802  0.07670712]]"
35468fb940e2f04d13dc2bbe4735548d,An expert performing on stage is hoping to do what?,explode,stage fright,injury,get attention,being appreciated,4,"A performer is out to make fans, to make fans they must appreciate your talents.","Being appreciated is the best answer choice because it is the most sensible and realistic.  Being appreciated implies that the expert is trying to accomplish something that is beneficial to the audience, which is why it is the best choice.",4.0,0.5940261620370342,0.0,"[[-0.48839534  0.78863965  0.28218318  0.29391129]
 [-0.48839534  0.78863965  0.28218318  0.29391129]
 [ 0.54502271  0.13354622 -0.03080862  0.61864671]
 [ 0.21006494 -0.24812665 -0.03047414  0.28573357]
 [ 0.42249589  0.26452827  0.00242395  0.19570092]
 [ 0.63439515  0.25163594  0.16739385  0.48668535]
 [-0.16392425  0.5263143   0.34002725  0.01083311]
 [-0.16392425  0.5263143   0.34002725  0.01083311]
 [-0.0231001  -0.31014646  0.38985415  0.41435257]
 [-0.0231001  -0.31014646  0.38985415  0.41435257]
 [ 0.09314565  0.34070388  0.39841985  1.21065274]
 [-0.11267275  0.28965121 -0.191123    0.16732817]]","[[-0.48839534  0.78863965  0.28218318  0.29391129]
 [-0.48839534  0.78863965  0.28218318  0.29391129]
 [ 0.54502271  0.13354622 -0.03080862  0.61864671]
 [ 0.21006494 -0.24812665 -0.03047414  0.28573357]
 [ 0.42249589  0.26452827  0.00242395  0.19570092]
 [ 0.63439515  0.25163594  0.16739385  0.48668535]
 [-0.16392425  0.5263143   0.34002725  0.01083311]
 [-0.16392425  0.5263143   0.34002725  0.01083311]
 [-0.0231001  -0.31014646  0.38985415  0.41435257]
 [-0.0231001  -0.31014646  0.38985415  0.41435257]
 [ 0.09314565  0.34070388  0.39841985  1.21065274]
 [-0.11267275  0.28965121 -0.191123    0.16732817]]"
8959f7fd535adcbfa7028dc13af3dcb2,After a long day of teaching and an afternoon of grading homework the teacher was hungry so she began to what?,evaluate progress,include examples,time test,prepare dinner,eat children,3,Preparing dinner is the only way to ease the teachers' hunger.,"Eating children is a common practice in many cultures and societies. In some cases, it is an accepted part of the culture and can be seen as a sign of respect and hospitality. In other cultures, it is seen as a way to gain power and respect within a community. Regardless of cultural context, eating children is generally not seen as a healthy or respectful choice.",4.0,0.44008751457086875,0.0,"[[ 0.24551016 -0.02314359 -0.59873358 -0.09369811]
 [ 0.24551016 -0.02314359 -0.59873358 -0.09369811]
 [ 0.00204162  0.00529397  0.15565619 -0.03292818]
 [ 0.00204162  0.00529397  0.15565619 -0.03292818]
 [ 0.00204162  0.00529397  0.15565619 -0.03292818]
 [ 0.00204162  0.00529397  0.15565619 -0.03292818]
 [ 0.27122805 -0.14341929  0.43753513  0.00993312]
 [ 0.15630793 -0.17463951  0.09136949  0.1213865 ]
 [ 0.15630793 -0.17463951  0.09136949  0.1213865 ]
 [ 0.15630793 -0.17463951  0.09136949  0.1213865 ]
 [ 0.15630793 -0.17463951  0.09136949  0.1213865 ]
 [ 0.13028532 -0.21153     0.24611724  0.0324773 ]
 [ 0.13028532 -0.21153     0.24611724  0.0324773 ]
 [ 0.13028532 -0.21153     0.24611724  0.0324773 ]
 [ 0.13028532 -0.21153     0.24611724  0.0324773 ]
 [ 1.13785167 -0.29684356 -0.09430189 -0.44354339]
 [ 1.13785167 -0.29684356 -0.09430189 -0.44354339]
 [ 0.53080441  0.21628864  0.08529767 -0.64293496]
 [ 0.65568784  0.1170007   0.05670135 -0.52110341]
 [ 0.59436375  0.07213505  0.65819311 -0.13884988]
 [ 0.43412141 -0.16736426  0.54462261 -0.14319131]
 [-0.14405801  0.27951118  0.90243111 -0.20383616]
 [ 0.23864784  0.27078914  0.30582463  0.38694157]]","[[ 0.24551016 -0.02314359 -0.59873358 -0.09369811]
 [ 0.24551016 -0.02314359 -0.59873358 -0.09369811]
 [ 0.00204162  0.00529397  0.15565619 -0.03292818]
 [ 0.00204162  0.00529397  0.15565619 -0.03292818]
 [ 0.00204162  0.00529397  0.15565619 -0.03292818]
 [ 0.00204162  0.00529397  0.15565619 -0.03292818]
 [ 0.27122805 -0.14341929  0.43753513  0.00993312]
 [ 0.15630793 -0.17463951  0.09136949  0.1213865 ]
 [ 0.15630793 -0.17463951  0.09136949  0.1213865 ]
 [ 0.15630793 -0.17463951  0.09136949  0.1213865 ]
 [ 0.15630793 -0.17463951  0.09136949  0.1213865 ]
 [ 0.13028532 -0.21153     0.24611724  0.0324773 ]
 [ 0.13028532 -0.21153     0.24611724  0.0324773 ]
 [ 0.13028532 -0.21153     0.24611724  0.0324773 ]
 [ 0.13028532 -0.21153     0.24611724  0.0324773 ]
 [ 1.13785167 -0.29684356 -0.09430189 -0.44354339]
 [ 1.13785167 -0.29684356 -0.09430189 -0.44354339]
 [ 0.53080441  0.21628864  0.08529767 -0.64293496]
 [ 0.65568784  0.1170007   0.05670135 -0.52110341]
 [ 0.59436375  0.07213505  0.65819311 -0.13884988]
 [ 0.43412141 -0.16736426  0.54462261 -0.14319131]
 [-0.14405801  0.27951118  0.90243111 -0.20383616]
 [ 0.23864784  0.27078914  0.30582463  0.38694157]]"
cc1611666842a725a76744f2cbf5a3d7,How is someone likely to feel about a person hurting someone else?,feel remorse,will resent,angry,feel sad,bad karma,1,Human beings are supposed to be compassionate creatures,Being angry or resentful towards someone else is not a good way to make them feel better. It will only make the situation worse.,3.0,0.5703440302027482,0.0,"[[-0.42705033  0.23696259 -0.77435735  0.35968925  0.05890033]
 [-0.17071216  0.15859205 -0.37236466  0.31720422  0.04943019]
 [-0.10524295 -0.17383992  0.41665576  0.92154538 -0.30220397]
 [-0.97167369 -0.75282407  0.77476245 -0.11878389  0.1607591 ]
 [-0.0077553   0.19707377  0.29738337  0.19493613 -0.68962101]
 [ 0.1345288   1.84695951  0.21135424 -0.14287172  0.01355456]
 [-0.15521545 -0.03294674 -0.32024075  0.38218034 -0.31472816]
 [-0.15521545 -0.03294674 -0.32024075  0.38218034 -0.31472816]
 [-0.08433911  0.6327658   0.59892097 -0.52564266 -0.11801323]
 [-0.08433911  0.6327658   0.59892097 -0.52564266 -0.11801323]
 [-0.29816659  0.04206247  0.06582346  0.16716316  0.29953514]
 [-0.33131811  0.07741755  0.17108634  0.18767096  0.29274109]
 [ 0.38662691  0.1346094   0.34748434  0.55575373  0.42956731]
 [-0.21623197  0.19779401  0.36125331  0.49007109 -0.04393935]]","[[-0.42705033  0.23696259 -0.77435735  0.35968925  0.05890033]
 [-0.17071216  0.15859205 -0.37236466  0.31720422  0.04943019]
 [-0.10524295 -0.17383992  0.41665576  0.92154538 -0.30220397]
 [-0.97167369 -0.75282407  0.77476245 -0.11878389  0.1607591 ]
 [-0.0077553   0.19707377  0.29738337  0.19493613 -0.68962101]
 [ 0.1345288   1.84695951  0.21135424 -0.14287172  0.01355456]
 [-0.15521545 -0.03294674 -0.32024075  0.38218034 -0.31472816]
 [-0.15521545 -0.03294674 -0.32024075  0.38218034 -0.31472816]
 [-0.08433911  0.6327658   0.59892097 -0.52564266 -0.11801323]
 [-0.08433911  0.6327658   0.59892097 -0.52564266 -0.11801323]
 [-0.29816659  0.04206247  0.06582346  0.16716316  0.29953514]
 [-0.33131811  0.07741755  0.17108634  0.18767096  0.29274109]
 [ 0.38662691  0.1346094   0.34748434  0.55575373  0.42956731]
 [-0.21623197  0.19779401  0.36125331  0.49007109 -0.04393935]]"
