id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle,model_answer
78cc94259c69fe5860663cfb709e12d0,Where is a tabby cat likely to be happiest?,box,home,alley,lap,barn,3,"cats love to sit in laps, so it makes sense that they would be happy there.",,
0207126210b7d3c65da2f62b175e0e99,East coast areas such as Florida are found where?,florida,denmark,united states,map,california,2,Florida is a state in the USA,"The east coast of the United States is located in the states of Florida, Georgia, North Carolina, and South Carolina.",0.0
75ca0cb4e5e4ff188fcf7aa2c8af58fb,"To learn must have the right book, to work efficiently what must one have?",improve yourself,become knowledgeable,have tools,persistence,have more knowledge,2,the best way to get a job done is using tools,"By 'persistence', the answer choice implies that one must remain focused and determined in order to achieve success.  This answer choice is the best choice because it is the most closely aligned with the question, and thus provides the most useful information.",3.0
86ca5b66f3edd3ba38f117dd2c2cc1b2,There weren't potatoes but actually a snake in his what?,burlap sack,hot country,purse,pet shops,deep grass,0,"A burlap sack is usually for potatoes, so it would be surprising and unusual for there to be a snake in one.","Pet shops are typically located in areas with high traffic, so it is likely that your commonsense answer choice of 'pet shops' is correct.",3.0
3c4726ed93e78b8c9ed9ff4ac444a62f,What could listening to music cause you to be?,happy,smile,calm,entertainment,relaxation,2,Music has a calming effect on people.,"Listening to music can cause you to become more relaxed, calm, and happy. This is because music has the power to reduce anxiety and tension, as well as increase energy levels and improve your mood. It can also have a calming effect on the body, helping to reduce stress and promote relaxation.",4.0
aa55b7f6b2b2c627ea7d95b621a0ffbf,"If you want to make a big splash in a river with a rock, from where should you throw it?",mountains countryside,ground,bridge,mountain range,surface of earth,2,A bridge is most likely the highest place you could get while being near water.,"When throwing a rock into a river, it is best to choose a spot near the bank where the rock will land safely and not cause any damage.  The ground is the most logical choice since it is the closest surface to the riverbank.",1.0
5b31de5a0506985dea62030485e9c3c3,What is committing perjury likely to lead to?,shame,arrest,embarrassment,go to jail,tension,1,Nothing says 'please take me to jail' like lying in court.,"Perjury is committing the criminal act of lying under oath in a court of law, and can lead to serious consequences including jail or prison time.",3.0
9a2a94207d01eae356a632638c708505,"The new play was the go to performance of the year, all the crowds would stand and what?",admiration,applaud,make reservations,experience,sleep,1,If the performance is a crowd favorite then the crowd will applaud when it's done .,"'experience' is the best answer choice because it is the most specific and implies the highest level of engagement with the question. 'Admiration' and 'applaud' are both good answer choices, but 'experience' provides the most concrete and detailed information.",3.0
6b819727eb8a670df26a7ffad036c119,"""There are 10 apples on an apple tree.  Three fall off.  Now there are X apples.""  What is this an example of?",park,coloring book,garden center,math problem,gravity,3,Subtracting apples is an example of a math problem.,"The phrase \""there are X apples\"" is a metaphor for a situation where there are a certain number of objects or people in a certain place at a certain time. In this case, it is referring to a garden center, which is a place where people can go to buy flowers, vegetables, and other garden items.",2.0
bb7e95200163d56ff217cba6eae470c8,Where are people likely to find food?,opera,supermarket,building,conference,apartment,1,Super market is where any person come and find food as its intended to food display for sale. Where apartment any person cannot come and find food.,"People are likely to find food in buildings, such as supermarkets, building stores, and apartment complexes.",2.0
e1c1e59bef82df97789fb74211588d25,What might a kid do with his friend before going to play?,laugh,sit,being entertained,math,meet,4,You meet your friend before you play with them.,"Being entertained means being engaged in activities that bring joy and fun, such as watching a movie, playing a game, or having a conversation with friends.",2.0
b050548eda5c0aa847542a5e5f2226ea,What is a person who is well educated?,illiterate,knowledgable,own house,have enough food,meet expectations,1,A and B have nothing to do with knowledge,Someone who is well educated is likely to have a higher income and be able to afford a home of their own.,2.0
5fed6d8e79458a77fafccc77c5430166,"Ben was an alcoholic and was in an accident.  Because of his mistake, he spent 8 years somewhere. Where was he?",prison,bridge,locked up,homeless shelter,neighbor's house,0,it sounds like Ben was responsible for his accident due to his drinking,"Because Ben was an alcoholic, he was likely in a state of confusion and was unable to find his way back home. He may have become lost in the neighborhood and ended up in a place like a neighbor's house.",4.0
4840397382c65294f9f1505cd5845799,Where do you buy tickets at a ticket booth for games/,train station,cathedral,metro station,fairgrounds,amusement park,3,Fairgrounds are the most likely place to buy tickets for games from a booth.,"The ticket booth for a game is typically located at a train station, since trains are the main form of transportation for most people.",0.0
98f268fe3f6603dffd1ef3720e612adf,A soccer field that is not contained in a building would be where?,playground,mexico,town,outside,world cup,3,A SOCCER FIELD THAT IS NOT CONTAINED IN A OUTSIDE BUILDING,"Outside is the best answer choice because it is the most common sense answer. 'Outside' is used to refer to a location that is not contained within a building, such as a playground, mexico, or a world cup.",3.0
